RB,,lig,,jug,,pn,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
537,0.6136574149,537,0.007447043899,537,0.00683182478,537,0.00840752013,
536,0.5787747502,536,0.007347935345,536,0.00674069114,536,0.00842720829,
535,0.5457128882,535,0.007218132727,535,0.006721945945,535,0.008448086679,
534,0.514729321,534,0.007198920008,534,0.006735432893,534,0.00846893806,
533,0.4858089387,533,0.007144628093,533,0.006772793364,533,0.008485884406,
532,0.4595642984,532,0.007095920853,532,0.006747000851,532,0.008551327512,
531,0.4351405203,531,0.00708526466,531,0.006775028072,531,0.00851935707,
530,0.4132554829,530,0.007009151392,530,0.006749051623,530,0.00851967372,
529,0.3938227296,529,0.007036695722,529,0.006777683739,529,0.008549848571,
528,0.3766062856,528,0.006975689903,528,0.006822752766,528,0.008549478836,
527,0.3617085814,527,0.006947886199,527,0.006800480653,527,0.008550667204,
526,0.3489184976,526,0.006933787838,526,0.006849864498,526,0.008537598886,
525,0.3384068012,525,0.007034564856,525,0.006944493391,525,0.008644663729,
524,0.3298112452,524,0.007046351209,524,0.006949254312,524,0.00860159751,
523,0.3231328726,523,0.007125786506,523,0.007097999565,523,0.008658131585,
522,0.3182233572,522,0.00711594522,522,0.007109366823,522,0.008694257587,
521,0.3149275482,521,0.007186602801,521,0.007184550166,521,0.008703712374,
520,0.3129300475,520,0.007208631374,520,0.007229240146,520,0.008676325902,
519,0.3120951653,519,0.00723792566,519,0.007253244985,519,0.00867064856,
518,0.3120053709,518,0.007286253851,518,0.007408387493,518,0.008719030768,
517,0.3125723004,517,0.007372736465,517,0.007436458021,517,0.008737571537,
516,0.313277036,516,0.007424739655,516,0.007519362029,516,0.008770481683,
515,0.3139294386,515,0.007500715088,515,0.007620459422,515,0.008755267598,
514,0.3141881227,514,0.00758162979,514,0.007755731698,514,0.008761581033,
513,0.3137743175,513,0.007650229149,513,0.00780443335,513,0.008846006356,
512,0.3123673499,512,0.007738365792,512,0.007937311195,512,0.008892347105,
511,0.3099192083,511,0.007771068718,511,0.008074633777,511,0.008834726177,
510,0.306035161,510,0.007792837452,510,0.008095599711,510,0.008870100603,
509,0.3009204566,509,0.007864316925,509,0.008242416196,509,0.008881646208,
508,0.2944087684,508,0.00794930663,508,0.008498106152,508,0.008956661448,
507,0.286539495,507,0.007946775295,507,0.008474771865,507,0.008950954303,
506,0.2774879336,506,0.007967260666,506,0.008648096584,506,0.008879004046,
505,0.2674232721,505,0.008005755953,505,0.008745257743,505,0.008909573779,
504,0.2566587925,504,0.008076268248,504,0.008915070444,504,0.009010572918,
503,0.2452721894,503,0.008061737753,503,0.009054869413,503,0.009015911259,
502,0.2334534973,502,0.008107362315,502,0.009262828156,502,0.008984250948,
501,0.2215999067,501,0.008099318482,501,0.009443557821,501,0.008978859521,
500,0.2097666264,500,0.008166311309,500,0.009604486637,500,0.009002326988,
499,0.1981760114,499,0.008193902671,499,0.009803866036,499,0.009047336876,
498,0.1870252937,498,0.008262598887,498,0.01006627921,498,0.009108977392,
497,0.1761946529,497,0.008231943473,497,0.01027525216,497,0.009069512598,
496,0.1659427434,496,0.008294788189,496,0.01042344514,496,0.00909385737,
495,0.1563598663,495,0.008340489119,495,0.01073361933,495,0.009177502245,
494,0.1474254876,494,0.008464055136,494,0.0110026747,494,0.009197966196,
493,0.1390804946,493,0.008466324769,493,0.01124689914,493,0.009205606766,
492,0.1313993037,492,0.00850705523,492,0.01145168394,492,0.009184084833,
491,0.1244234964,491,0.008537123911,491,0.01176456269,491,0.009257882833,
490,0.1181447282,490,0.008648017421,490,0.01205299422,490,0.009225914255,
489,0.1123477221,489,0.008676853962,489,0.01228918135,489,0.009283375926,
488,0.1072432697,488,0.008769848384,488,0.01262944564,488,0.009350657463,
487,0.1025383696,487,0.008766308427,487,0.01289157197,487,0.009308737703,
486,0.09842772782,486,0.008852927946,486,0.01319017261,486,0.009299481288,
485,0.09473396093,485,0.008955921978,485,0.01356439386,485,0.009409008548,
