10uMRB_20uMFFA_1mMISOP;RB1;10uMPN_20uMFFA_1mMISOP;PN1;20uMFFA_1mMISOP;BLANK1;10µMRB_20µMFFA_isop;RB2;10µMPN_20µMFFA_isop-no2;PN2;10µMRB_20µMFFA_1mMisop_no3;RB3;10µMPN_20µMFFA_1mMisop_no3;PN3;30uMJUG_20uMFFA_1mMisop;JUG1;30uM_JUG_20uM_FFA_1mMisop_no2;JUG2;20uM_FFA_1mMisop;BLANK2;30uMJUG_20uMFFA_1mMisop;JUG3;40mgprL_LIG_20uMFFA_1mMisop;LIG2;40mgCprL_LIG_27082024;LIG3;30uMPN_20uMFFA_1mMisop_no1;PN5;30uMPN_20uMFFA_1mMisop_no2;PN6;10uMPN_20uMFFA_1mMisop_no1;PN4
Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs;Wavelength (nm);Abs
680.0117798;0.001100148074;680.0117798;0.001661480987;679.9884644;-0.0009539367165;679.9884644;0.005549351685;679.9884644;-0.001038648072;679.9902954;0.000266085699;679.9902954;0.0005907310988;680.0115967;5.700464317E-005;680.0043335;0.001754284021;680.0043335;-0.0003507167567;680.0115967;5.700464317E-005;680.0115967;0.004125591833;679.9849854;0.003401004709;679.984436;0.0009742490365;679.984436;0.0004611444019;679.9865112;-0.0004764545301
679.0018311;0.001178580918;679.0018311;0.001675902982;679.0145874;-0.0004948130227;679.0145874;0.005259599071;679.0145874;-0.0009577077581;679.0162964;-2.381443846E-005;679.0162964;-0.0002747185354;679.0015869;0.0005887870211;678.9943237;0.001808010275;678.9943237;-0.0006543700001;679.0015869;0.0005887870211;679.0015869;0.003582103411;679.0108643;0.003976293374;679.010498;0.001123738708;679.010498;0.0005568793276;679.0125122;0.0004826012882
677.9915771;0.002040718449;677.9915771;0.002339860192;678.0043945;-0.0008413585601;678.0043945;0.005239319522;678.0043945;-0.001405866933;678.0059814;-0.0008145401371;678.0059814;-0.0006255237968;677.991333;0.00017950451;677.9838867;0.002585378941;677.9838867;-0.0001963783288;677.991333;0.00017950451;677.991333;0.004133510403;678.0003052;0.003915532958;678.0001221;0.0006760202232;678.0001221;0.0008948413888;678.0021973;4.069464921E-005
677.0171509;0.001502454747;677.0171509;0.001587507431;676.9938354;-0.0007259602426;676.9938354;0.004842018709;676.9938354;-0.001598309493;676.9953003;-0.0004007886455;676.9953003;-0.0006007600459;677.0167847;-0.0002526253229;677.0092773;0.002089538146;677.0092773;-0.0008477141382;677.0167847;-0.0002526253229;677.0167847;0.003495432669;676.9894409;0.003667642828;676.9893799;0.0002791663283;676.9893799;0.0006912391982;676.9915161;-0.0002469336905
676.0061646;0.001565606217;676.0061646;0.002000304172;675.9830322;-0.0007576423232;675.9830322;0.005643670913;675.9830322;-0.001201671083;675.984436;-0.0005137912813;675.984436;-0.0007586242282;676.0057983;2.459236566E-005;675.99823;0.0017748432;675.99823;-0.0005423346884;676.0057983;2.459236566E-005;676.0057983;0.004367258865;676.0144043;0.004069514107;676.0144653;0.000616886362;676.0144653;0.000449794461;676.0167236;-0.000297017541
674.9949341;0.001364390017;674.9949341;0.001733543933;675.0079956;-0.0002822723764;675.0079956;0.005298273638;675.0079956;-0.0006682754611;675.0092163;3.603476216E-005;675.0092163;-0.0002026398433;674.9946289;-8.691638504E-005;674.9869385;0.002049717354;674.9869385;-0.0005260982434;674.9946289;-8.691638504E-005;674.9946289;0.003825087333;675.0029297;0.003859586781;675.0031128;0.0003877377603;675.0031128;0.000319058192;675.0054321;-0.0004035817692
673.9833984;0.001787423505;673.9833984;0.002380956896;673.996521;-0.0003051401291;673.996521;0.005811383482;673.996521;-0.000748391205;673.9976196;0.000280228327;673.9976196;0.000903271779;673.9829712;-0.0001568923908;674.0113525;0.001929185004;674.0113525;-0.0007682369323;673.9829712;-0.0001568923908;673.9829712;0.003716749838;673.9910889;0.003988885321;673.9914551;0.0006022661692;673.9914551;0.0003141103662;673.9938354;-0.0005151357618
673.0077515;0.001592184068;673.0077515;0.001881683362;672.9847412;-0.0008363980451;672.9847412;0.00536171766;672.9847412;-0.0009369924664;672.9857178;0.0001689388009;672.9857178;0.000160444979;673.0072632;-0.0001493363525;672.9993286;0.001795481308;672.9993286;-0.0004753685207;673.0072632;-0.0001493363525;673.0072632;0.00368998968;673.0151367;0.004168687388;673.015564;0.0004592009063;673.015564;0.0001489734132;672.9819336;-0.0001445232047
671.9955444;0.002081942977;671.9955444;0.0029915669;672.0087891;-0.0004988983274;672.0087891;0.006279189605;672.0087891;-0.0009870484937;672.0097046;0.0001466687681;672.0097046;8.825422992E-005;671.9950562;-0.0002863079717;671.9870605;0.00216135988;671.9870605;-0.001102945418;671.9950562;-0.0002863079717;671.9950562;0.003620681353;672.0026855;0.003883797908;672.0033569;0.0005239113816;672.0033569;0.0002327772236;672.0059204;-0.0001570994064
670.9830933;0.001718704123;670.9830933;0.001658648602;670.9963379;0.0004959476064;670.9963379;0.006361820735;670.9963379;-0.0005042764242;670.9971313;0.0002438625088;670.9971313;0.000173030392;670.9825439;0.0001242445287;671.0106201;0.001720601344;671.0106201;-0.0009104898782;670.9825439;0.0001242445287;670.9825439;0.003929377068;670.9899902;0.003889230546;670.9907227;0.0003241873928;670.9907227;0.0003296016366;670.9933472;0.000200144641
670.0064697;0.0009025195031;670.0064697;0.0009558550664;669.9836426;-5.233827324E-005;669.9836426;0.005815239623;669.9836426;-0.0009145712829;669.984314;-6.92653266E-005;669.984314;6.93281545E-005;670.0059204;-2.324497837E-005;669.9976807;0.001887403079;669.9976807;-0.0003391290666;670.0059204;-2.324497837E-005;670.0059204;0.003690120066;670.0130615;0.003621986602;670.0139771;0.0008528735489;670.0139771;0.0005213196273;670.0167236;-0.0003932885884
668.9934082;0.001783550601;668.9934082;0.002163388999;669.0068359;0.0001387450611;669.0068359;0.005312371533;669.0068359;-0.001137336716;669.0073853;-7.640865806E-005;669.0073853;-4.902525689E-005;668.9927979;-0.0007446699892;668.984436;0.002382804872;668.984436;-0.0004218398826;668.9927979;-0.0007446699892;668.9927979;0.003859403776;668.9997559;0.003616687842;669.0007324;0.0001773033;669.0007324;9.832603973E-005;669.0036011;-0.0003433192906
668.0161133;0.001766525907;668.0161133;0.002169970889;667.9934082;-7.99285117E-005;667.9934082;0.005612622481;667.9934082;-0.001021965407;667.9938965;-0.0003332316119;667.9938965;-0.0003690805752;668.015564;-0.000449354935;668.0071411;0.001720055589;668.0071411;-0.0007306635962;668.015564;-0.000449354935;668.015564;0.003304640763;667.9860229;0.003644644283;667.9872437;-9.271364252E-005;667.9872437;-0.0006177173927;667.9901123;-0.0006968086818
667.0023804;0.001769982744;667.0023804;0.001965042204;667.0159912;-0.0006652773009;667.0159912;0.005324976053;667.0159912;-0.001465259818;667.0163574;-0.0001258393459;667.0163574;-0.0003194706223;667.00177;-1.294279173E-005;666.9932251;0.00168211374;666.9932251;-0.0006930870586;667.00177;-1.294279173E-005;667.00177;0.004139364231;667.0082397;0.003308709944;667.0095825;0.0006912391982;667.0095825;0.000517872686;667.0125732;5.371670704E-005
665.9883423;0.001696718391;665.9883423;0.002193827881;666.0020142;-0.0004105127009;666.0020142;0.005527852569;666.0020142;-0.001363703981;666.0021973;-0.000143539859;666.0021973;-7.144468327E-006;665.9877319;-0.0002694411087;666.0152588;0.001679411158;666.0152588;-0.0006407225737;665.9877319;-0.0002694411087;665.9877319;0.003699335968;665.9940186;0.003361585317;665.9953613;0.0001742475142;665.9953613;-0.0001068958954;665.9984131;-0.0005611040397
665.0102539;0.001656491891;665.0102539;0.001728398027;664.9877319;-0.0001257358381;664.9877319;0.005389052909;664.9877319;-0.001348788501;664.987793;-0.0001620676921;664.987793;3.836469841E-005;665.0095215;0.0001242704311;665.0007324;0.00240672566;665.0007324;-0.0001363458723;665.0095215;0.0001242704311;665.0095215;0.004317947663;665.015564;0.003102591494;665.0172119;0.0001419041801;665.0172119;0.0003630211868;664.9840088;0.0002104780287
663.9955444;0.001355872839;663.9955444;0.001977289794;664.0093384;-0.0004365285859;664.0093384;0.005875925533;664.0093384;-0.0009253686876;664.0093384;-0.000426339655;664.0093384;-5.911952758E-005;663.994873;0.0003452230303;663.9859619;0.001515053213;663.9859619;-0.0009162244969;663.994873;0.0003452230303;663.994873;0.00416957587;664.0006714;0.003692678642;664.0023804;-0.0003598211624;664.0023804;-0.0006176140159;664.0055542;5.640918971E-005
663.0168457;0.001692014746;663.0168457;0.001930823084;662.9945068;-0.0008239965537;662.9945068;0.005431959406;662.9945068;-0.001571073546;662.9943848;-1.75503319E-005;662.9943848;0.0001173569472;663.0161133;0.0002386824344;663.0072021;0.002261789748;663.0072021;-0.000319987972;663.0161133;0.0002386824344;663.0161133;0.003805162152;662.9854126;0.003219303442;662.9873047;0.00112205185;662.9873047;0.0002722244826;662.9906006;-0.0005476087681
662.0016479;0.001745395246;662.0016479;0.00214954908;662.0154419;-0.0005109988851;662.0154419;0.005796246231;662.0154419;-0.001286076149;662.0152588;-0.00063043501;662.0152588;-0.0001038938499;662.0007935;-0.000127288542;661.9917603;0.001885349164;661.9917603;-0.0009553314885;662.0007935;-0.000127288542;662.0007935;0.003925824538;662.0061646;0.003098863177;662.0080566;0.00045987466;662.0080566;0.0003703012771;662.0114746;0.0003393163497
660.9860229;0.001673486317;660.9860229;0.00219869311;661;-0.0007496832404;661;0.005527144764;661;-0.001419129199;660.9996948;0.0002596621052;660.9996948;1.522121602E-005;660.9851685;-0.0002203372278;661.0123291;0.002255284693;661.0123291;-0.0008259084425;660.9851685;-0.0002203372278;660.9851685;0.00404989114;660.9903564;0.003230595496;660.9924316;0.0004605743161;660.9924316;0.0001491028816;660.9959106;-0.0002513835207
660.0064087;0.001595769427;660.0064087;0.00211284426;659.9841919;-0.0003953575797;659.9841919;0.005886394531;659.9841919;-0.0008904439746;659.9837036;0.0002811608429;659.9837036;-0.0002193023101;660.0054932;-0.0005390770966;659.9963379;0.001603382058;659.9963379;-0.0003531480615;660.0054932;-0.0005390770966;660.0054932;0.003998838831;660.010437;0.003929037601;660.0126953;0.0001262642181;660.0126953;0.0002350564173;660.0162964;-0.0001806982327
658.9902344;0.001387371798;658.9902344;0.002092035022;659.0043335;-0.0001467486436;659.0043335;0.006106177345;659.0043335;-0.001330156345;659.0037842;0.000217626075;659.0037842;-0.0001738153805;658.9893188;7.269388152E-005;659.0162354;0.002444158075;659.0162354;-0.0004502341617;658.9893188;7.269388152E-005;658.9893188;0.004175038543;658.9940186;0.003110856051;658.9963379;0.0003418292617;658.9963379;0.0007437449531;659;6.197542825E-005
658.0100708;0.00136971334;658.0100708;0.001717690611;657.987915;-0.0002446570143;657.987915;0.005559498444;657.987915;-0.0008260118193;657.9872437;-4.245277978E-006;657.9872437;-0.0001271332731;658.0090942;0.0002246447548;657.9996338;0.001415912411;657.9996338;-0.0008099410334;658.0090942;0.0002246447548;658.0090942;0.004423924722;658.0135498;0.003612250322;658.0161133;0.00050794665;658.0161133;0.0004591749748;657.9834595;0.0001985907729
656.9931641;0.002107225824;656.9931641;0.002366875764;657.0075073;-0.0005902129924;657.0075073;0.005467006005;657.0075073;-0.001133515616;657.0067139;-5.384248198E-006;657.0067139;-0.0002961897699;656.9922485;-0.0002759602794;656.982666;0.0021429935;656.982666;-0.0004997774377;656.9922485;-0.0002759602794;656.9922485;0.004464905243;656.996521;0.003789337585;656.9991455;0.0003236692864;656.9991455;0.0003600418277;657.0029297;0.0001529353467
656.0123901;0.001781393192;656.0123901;0.002302827081;655.9904175;-8.997030818E-005;655.9904175;0.006593644619;655.9904175;-0.0002332734584;655.989563;1.87159585E-005;655.989563;-0.0001889264677;656.0114136;-0.0004310462391;656.00177;0.002258667257;656.00177;-0.0005937804235;656.0114136;-0.0004310462391;656.0114136;0.004435012583;656.0154419;0.003878965974;655.9818726;0.0005617780844;655.9818726;0.0003563888895;655.9857788;-3.401283175E-005
654.9950562;0.002763142111;654.9950562;0.002622436266;655.0093994;-0.0002867218573;655.0093994;0.005537002813;655.0093994;-0.001404989627;655.0083618;-0.0005673085689;655.0083618;-0.0007797098369;654.9939575;-0.0007092655287;654.9842529;0.002245631069;654.9842529;-0.0005995192332;654.9939575;-0.0007092655287;654.9939575;0.003707638243;654.9978027;0.004195581656;655.0006104;0.0004197625676;655.0006104;0.0006473466638;655.0045776;-0.0001059642236
654.0136108;0.002144242171;654.0136108;0.002927139169;653.9917603;-6.424422463E-005;653.9917603;0.006217449903;653.9917603;-0.001075213542;653.9906616;-0.0003252130409;653.9906616;2.500656592E-005;654.0125122;-0.0001576169452;654.0027466;0.00208771741;654.0027466;-0.0005714449217;654.0125122;-0.0001576169452;654.0125122;0.004473901819;654.0161133;0.003438705578;653.9828491;0.0002417904616;653.9828491;0.000624352193;653.9868774;0.0004199180403
652.9956055;0.001357534667;652.9956055;0.001854047994;653.0101929;-8.060142864E-005;653.0101929;0.006135029718;653.0101929;-0.0006009151111;653.0089722;-0.0002464162826;653.0089722;-3.297747025E-005;652.9945068;-0.0002785989491;652.9845581;0.00241268659;652.9845581;-0.0005993124214;652.9945068;-0.0002785989491;652.9945068;0.004721756093;652.9978638;0.003276001895;653.0010376;0.0003753015772;653.0010376;9.345840226E-005;653.005188;0.0003703531111
652.0136719;0.001649709884;652.0136719;0.002676608507;651.9918823;0.0001313134853;651.9918823;0.005881907884;651.9918823;-0.001067002071;651.9905396;-6.605596718E-005;651.9905396;-0.0004684386076;652.0125122;-0.000214438187;652.0025024;0.001861197175;652.0025024;-0.0004952267627;652.0125122;-0.000214438187;652.0125122;0.00494537456;652.015625;0.003638509894;651.982605;-9.784786016E-006;651.982605;0.0001545149426;651.9867554;-6.662536907E-005
650.9950562;0.001934541273;650.9950562;0.002354643075;651.0097046;0.0001799188612;651.0097046;0.006318585947;651.0097046;-0.0004921756918;651.0082397;-0.0005484878202;651.0082397;-0.0002848592994;650.9938354;6.626858521E-006;650.9836426;0.00223220489;650.9836426;-0.0006208710256;650.9938354;6.626858521E-006;650.9938354;0.005029873457;650.9967651;0.004320561886;651.0001831;0.0003885927435;651.0001831;0.0001442087814;651.0044556;0.0001101328744
650.0125122;0.001854749862;650.0125122;0.002512888284;649.9908447;-0.0004518374335;649.9908447;0.006526131649;649.9908447;-0.001183290849;649.9892578;-0.0003018290154;649.9892578;-0.0001347931975;650.0112305;0.0001360520691;650.0010376;0.002119035227;650.0010376;-0.0002143864403;650.0112305;0.0001360520691;650.0112305;0.005321884062;650.013916;0.003392682178;650.0175171;-0.0002422250982;650.0175171;-0.0002880670363;649.9854736;0.0001059382994
648.9932251;0.002056141384;648.9932251;0.001868268359;649.0080566;-0.0001414696599;649.0080566;0.006614118814;649.0080566;-0.0007580557722;649.0063477;-0.0003436296829;649.0063477;-0.0003719256201;648.9920044;-0.0002922060376;649.0180664;0.002687079133;649.0180664;-0.0004817811714;648.9920044;-0.0002922060376;648.9920044;0.004651184194;648.9944458;0.003901846008;648.9981689;0.0008862814866;648.9981689;0.0003159496118;649.0025635;-6.388187467E-005
648.0101318;0.001329595107;648.0101318;0.002660460304;647.9885864;-0.0001392959384;647.9885864;0.005484805442;647.9885864;-0.0007719062269;647.9867554;-0.0003026568156;647.9867554;-0.0005732545396;648.0089111;0.0002629515948;647.9984131;0.001947308192;647.9984131;-0.0004654390796;648.0089111;0.0002629515948;648.0089111;0.005405722186;648.0111084;0.003578397213;648.0149536;0.0006852500956;648.0149536;-6.062070679E-005;647.9829712;-0.000370684138
646.9902954;0.001505234162;646.9902954;0.002107277745;647.005249;0.000161454911;647.005249;0.006778604351;647.005249;-0.0008769072592;647.0032959;0.0002699969045;647.0032959;-0.0001829752437;646.9889526;-0.0005661193863;647.0148926;0.00217108964;647.0148926;-0.0002404140832;646.9889526;-0.0005661193863;646.9889526;0.005086756777;646.9909668;0.004317712039;646.9949951;0.0009938891744;646.9949951;0.0006147088716;646.9995117;6.51080918E-005
646.0065918;0.00152759999;646.0065918;0.001967044314;645.9852295;-0.0002061586856;645.9852295;0.005762222223;645.9852295;-0.0005222717882;645.9831543;0.0001219659243;645.9831543;-8.976326353E-005;646.005249;-0.0006595910527;645.9945679;0.001739651547;645.9945679;-0.0003917885479;646.005249;-0.0006595910527;646.005249;0.004821340088;646.007019;0.004251623526;646.0111694;0.0005168101052;646.0111694;0.0006145792431;646.0158081;-4.49874824E-005
644.9862061;0.00233379635;644.9862061;0.002558401786;645.0012207;-0.0003477164137;645.0012207;0.005302649923;645.0012207;-0.0007649810286;644.9990845;0.000266785064;644.9990845;0.0003086963261;644.9848022;2.767298247E-005;645.010437;0.001821007463;645.010437;-0.000903928536;644.9848022;2.767298247E-005;644.9848022;0.005547463894;644.9863281;0.004208546132;644.9905396;0.0008547410253;644.9905396;0.0005836805794;644.9953003;6.029260476E-005
644.0018921;0.001743939822;644.0018921;0.002037103521;644.0170898;-0.0003292482288;644.0170898;0.005970893428;644.0170898;-0.001067828387;644.0148315;4.882368012E-005;644.0148315;-0.0001494916214;644.0004883;-0.0002556263353;643.989624;0.001898764633;643.989624;-0.0004623877758;644.0004883;-0.0002556263353;644.0004883;0.00528876204;644.00177;0.004301973619;644.0062256;0.0007248680922;644.0062256;0.0006401656428;644.0110474;-0.0001141421162
643.017334;0.002154179849;643.017334;0.00294488715;642.9960938;-0.0006555072614;642.9960938;0.005814400502;642.9960938;-0.001017368515;642.9937134;-0.0005108955083;642.9937134;-0.0002654053678;643.0159302;-0.0003546999651;643.0049438;0.002308994764;643.0049438;-0.0004441830679;643.0159302;-0.0003546999651;643.0159302;0.005080811214;643.0170288;0.004395761061;642.9850464;0.0006720016827;642.9850464;3.709617522E-005;642.9899292;-0.0002314624144
641.9959717;0.00213347259;641.9959717;0.002309983596;642.0112915;-0.0005016390933;642.0112915;0.005830141716;642.0112915;-0.001185717527;642.0087891;0.0003432023223;642.0087891;-0.0001127446449;641.9945679;-0.0003707876022;641.9834595;0.002405372215;641.9834595;-0.0003288860898;641.9945679;-0.0003707876022;641.9945679;0.005161223933;641.9954224;0.00358231226;642.000061;0.0007632969064;642.000061;0.0009221045184;642.0050049;-0.0002095222444
641.0108643;0.00192112464;641.0108643;0.002327289898;640.9898071;-0.0004477516632;640.9898071;0.005970237311;640.9898071;-0.0004527166311;640.9871826;-0.0002643705811;640.9871826;-0.0004887625691;641.0093384;-0.0003637008485;640.9981689;0.001835174742;640.9981689;-0.0006679652724;641.0093384;-0.0003637008485;641.0093384;0.005616319831;641.0100098;0.003935202025;641.0148315;0.0002448726154;641.0148315;3.802815263E-005;640.9833984;-0.0001188521055
639.9889526;0.001613904722;639.9889526;0.00221279473;640.0043945;-0.0002160940639;640.0043945;0.00604540715;640.0043945;-0.0009600323392;640.0016479;-0.0001659491245;640.0016479;-0.0004904691014;639.9874268;-0.000102030499;640.0126343;0.001966654323;640.0126343;-0.0007625003345;639.9874268;-0.000102030499;639.9874268;0.006004775874;639.987793;0.004628185648;639.9927368;0.0001751797827;639.9927368;5.534772572E-005;639.9978638;-3.251155795E-005
639.0032349;0.001809024019;639.0032349;0.001779313898;638.9822388;-0.0004794023116;638.9822388;0.005578272045;638.9822388;-0.001105579082;639.0159912;-0.0005301315687;639.0159912;7.152881881E-005;639.0016479;-0.0001081898736;638.9902954;0.002294369508;638.9902954;6.989773829E-005;639.0016479;-0.0001081898736;639.0016479;0.006044068374;639.0018311;0.004502933938;639.006897;0.0005445419811;639.006897;6.220843352E-005;639.012207;1.519532907E-005
638.0172729;0.002202439588;638.0172729;0.002509685932;637.9963379;-9.2868926E-005;637.9963379;0.005489471834;637.9963379;-0.001007089857;637.9934082;-8.531177446E-005;637.9934082;-0.0002162493038;638.015625;0.0002011546603;638.0041504;0.001987873577;638.0041504;-0.0002780815703;638.015625;0.0002011546603;638.015625;0.006209887099;638.015564;0.004627819639;637.9842529;4.783990516E-005;637.9842529;2.89155887E-005;637.989624;-0.0003330246836
636.9943848;0.00196998287;636.9943848;0.002343139611;637.0100708;5.941235941E-005;637.0100708;0.005781765562;637.0100708;-0.001032863511;637.007019;-0.0002439326199;637.007019;-0.0003706324205;636.9928589;-0.0003820123675;637.0177612;0.002072345233;637.0177612;-0.001029196428;636.9928589;-0.0003820123675;636.9928589;0.005992519204;636.9925537;0.004357662983;636.9978638;0.0003899659496;636.9978638;-0.0003739946987;637.0032349;2.775064422E-005
636.0078735;0.002299990505;636.0078735;0.00281777489;635.9870605;0.0002471777843;635.9870605;0.005649178289;635.9870605;-0.0005435239291;635.9838867;0.0006363807479;635.9838867;-0.0001774379489;636.0062256;5.894634887E-005;635.9945679;0.001799978199;635.9945679;-0.0009135379805;636.0062256;5.894634887E-005;636.0062256;0.006091135088;636.0057373;0.003934444394;636.0111694;0.0009985852521;636.0111694;0.0003247054992;636.0166626;-0.0003300759417
634.9844971;0.00158306479;634.9844971;0.002490289509;635.0002441;-0.0003660803486;635.0002441;0.005968505051;635.0002441;-0.00121137721;634.9970093;0.0002941901039;634.9970093;0.0001121266032;634.9827881;0.0002008438896;635.0075684;0.001828571898;635.0075684;-0.0009335828363;634.9827881;0.0002008438896;634.9827881;0.005788008682;634.9820557;0.005127066281;634.9876709;0.0005464599235;634.9876709;-0.0001022892975;634.9932251;-0.0001851487468
633.9973755;0.001804942964;633.9973755;0.002127697691;634.0132446;-0.0005445581046;634.0132446;0.005478986073;634.0132446;-0.001084044576;634.0098267;0.0001555507479;634.0098267;-4.897349208E-005;633.9956055;0.0001859528275;633.9837646;0.001704098773;633.9837646;-0.0006594359875;633.9956055;0.0001859528275;633.9956055;0.006462937687;633.9946289;0.003699831897;634.0003662;0.000710010936;634.0003662;4.411193004E-005;634.0060425;-0.0002111781505
633.0099487;0.001222293591;633.0099487;0.002777965507;632.9893188;-0.0002837210486;632.9893188;0.005067480728;632.9893188;-0.001085180673;632.9858398;-0.000888118986;632.9858398;-0.0004501824442;633.0082397;-0.0004847288947;632.9961548;0.001064595766;632.9961548;-0.001842635102;633.0082397;-0.0004847288947;633.0082397;0.006213274784;633.007019;0.004098022357;633.0128784;0.0004910236457;633.0128784;0.0002659043821;632.9820557;-0.0003630800929
631.9856567;0.002358781407;631.9856567;0.002019678708;632.001709;-0.0001002706631;632.001709;0.005739847198;632.001709;-0.0004061162181;631.9980469;-0.0001957573404;631.9980469;-0.0002099362318;631.9838867;4.934145909E-005;632.0083618;0.001791582326;632.0083618;-0.0006372589269;631.9838867;4.934145909E-005;631.9838867;0.006126182154;631.9824829;0.00446401583;631.9884644;0.0002411947644;631.9884644;-2.816302003E-005;631.9942627;-0.0002490551269
630.9976807;0.001661818824;630.9976807;0.002701978199;631.0137939;-0.0003566139494;631.0137939;0.005770852789;631.0137939;-0.0009306898573;631.0100708;-0.0001271332731;631.0100708;-0.0005872143083;630.9959106;0.0001590725151;630.9837036;0.002240062691;630.9837036;-0.0002534532105;630.9959106;0.0001590725151;630.9959106;0.006287567783;630.9942627;0.004572958685;631.0004272;0.0001593055786;631.0004272;-7.723685849E-005;631.0062866;-7.521810767E-005
630.0094604;0.001610371168;630.0094604;0.00250705611;629.9889526;-4.840406473E-005;629.9889526;0.00568788778;629.9889526;-0.0009429333149;629.9851074;-0.0005112574436;629.9851074;-0.0006640883512;630.0075684;-0.0002081768325;629.9952393;0.002135085408;629.9952393;-3.437520718E-005;630.0075684;-0.0002081768325;630.0075684;0.006665663328;630.0057373;0.004943123087;630.0120239;0.0004486802209;630.0120239;4.714090755E-005;630.0180054;0.0001631899213
628.9842529;0.002180923708;628.9842529;0.002947258763;629.0005493;0.0003019094293;629.0005493;0.005685317796;629.0005493;-0.0007750070072;628.996582;-0.0001274438109;628.996582;-0.0004768682702;628.9824219;-4.04837665E-005;629.0066528;0.00231961254;629.0066528;-0.0005160148721;628.9824219;-4.04837665E-005;628.9824219;0.006021626294;629.0169678;0.004737745505;628.9867554;0.00064789108;628.9867554;0.0001104176918;628.9927979;-1.485829125E-005
627.9954834;0.002005167073;627.9954834;0.002195128705;628.0118408;-0.0004184262361;628.0118408;0.00553726498;628.0118408;-0.001327782171;628.0077515;2.272847451E-005;628.0077515;1.869007065E-005;627.9935913;-0.0009531101678;628.0177002;0.002100254642;628.0177002;-0.001039474504;627.9935913;-0.0009531101678;627.9935913;0.005968006328;627.991272;0.004463362042;627.9978027;0.0009894006653;627.9978027;-0.0001722110901;628.0039673;-0.0001978272776
627.0064087;0.002095390577;627.0064087;0.002318831859;626.986145;-0.000282324123;626.986145;0.005984356627;626.986145;-0.0009681941592;626.9819336;-0.0003986162483;626.9819336;-0.0003453367972;627.0044556;0.0001121783862;626.9918213;0.00170441065;626.9918213;-0.0008864656556;627.0044556;0.0001121783862;627.0044556;0.006392266601;627.0018921;0.004616098478;627.008606;0.0008947895258;627.008606;7.738004933E-005;627.0148315;9.16459976E-005
626.0170288;0.001793765812;626.0170288;0.002299626125;625.9968262;-0.0001010988271;625.9968262;0.005997479428;625.9968262;-0.001096438733;625.9925537;-0.0002748737461;625.9925537;0.0001565088751;626.0150757;-6.315716746E-005;626.0023804;0.002254269784;626.0023804;-0.0004622843699;626.0150757;-6.315716746E-005;626.0150757;0.006729859393;626.0122681;0.0050649927;625.9824829;0.0001414121798;625.9824829;-0.0002530392667;625.9887695;-0.0001471109281
624.9907227;0.00198805565;624.9907227;0.002445147373;625.0072632;0.0001348609512;625.0072632;0.005899855867;625.0072632;-0.001274100388;625.0028076;4.853890277E-005;625.0028076;-0.0003169356787;624.9887695;0.0003877118288;625.0125732;0.002315943129;625.0125732;-0.0007602780825;624.9887695;0.0003877118288;624.9887695;0.007043062709;624.9857788;0.004543189425;624.9926758;0.0006806610618;624.9926758;0.0001006563107;624.9990234;-0.0005617244751
624.0008545;0.001669874298;624.0008545;0.002291767159;624.0174561;-0.0001039973649;624.0174561;0.005750418175;624.0174561;-0.001029454637;624.0129395;-0.0001584967395;624.0129395;-4.281328074E-005;623.9987793;-0.0001449372357;623.9858398;0.002458996605;623.9858398;-0.0003683046671;623.9987793;-0.0001449372357;623.9987793;0.006536669098;623.9955444;0.004688548855;624.0026245;0.0005694503197;624.0026245;0.0001538416691;624.0091553;0.0001657535904
623.0106201;0.002181834308;623.0106201;0.002294473583;622.9906006;-0.0003787536116;622.9906006;0.006100113038;622.9906006;-0.0009430883219;622.9859619;-0.0001140386012;622.9859619;0.0002912630152;623.0084839;7.256442768E-005;622.9955444;0.00207003043;622.9955444;-0.0007197062951;623.0084839;7.256442768E-005;623.0084839;0.006390296388;623.0050659;0.005140136927;623.0122681;0.0006218117196;623.0122681;0.0002798915957;622.9821777;-0.0008186741034
621.9834595;0.001838216209;621.9834595;0.002472898457;622.0002441;-0.0003409913916;622.0002441;0.005960080773;622.0002441;-0.00055091799;621.9954834;0.0005358593771;621.9954834;-0.0002356019395;622.0180054;1.548008549E-005;622.0049438;0.001353769447;622.0049438;-0.001293612411;622.0180054;1.548008549E-005;622.0180054;0.006428704131;622.0143433;0.004463179037;621.9850464;0.0006458949065;621.9850464;-0.0001259428536;621.9916992;4.178196104E-005
620.9927368;0.001549109584;620.9927368;0.00245985575;621.0095215;0.0001083980751;621.0095215;0.005438145716;621.0095215;-0.0008883256814;621.0046387;0.000365093787;621.0046387;-0.0002572303347;620.9906006;0.0001716060942;621.0140381;0.002228978323;621.0140381;-0.0001898579649;620.9906006;0.0001716060942;620.9906006;0.006637984887;620.9866943;0.004682321101;620.9941406;0.0006099650636;620.9941406;3.52050597E-006;621.0008545;0.000123131118
