RB,,lig,,jug,,pn,,
457,0.02374875359,457,0.005290308036,457,0.01217799354,457,0.001191974618,
456,0.02288162708,456,0.005448630545,456,0.01245516445,456,0.002259474015,
455,0.02213309705,455,0.005605988204,455,0.01275855675,455,0.003422372509,
454,0.02144905552,454,0.005687206052,454,0.01310180407,454,0.004708043765,
453,0.02085410431,453,0.005888047628,453,0.01341200247,453,0.006123557221,
452,0.02025511116,452,0.00602031406,452,0.01366124488,452,0.007555209566,
451,0.01973002404,451,0.006112504285,451,0.01390354708,451,0.009144322015,
450,0.01936509833,450,0.006286911201,450,0.01412683818,450,0.01089444384,
449,0.01906498149,449,0.006457709242,449,0.01439771056,449,0.01269562263,
448,0.01867356338,448,0.006624106783,448,0.0146231018,448,0.01456854306,
447,0.01842118427,447,0.006744319107,447,0.0149208596,447,0.01657716557,
446,0.01810347661,446,0.006896071602,446,0.01507362071,446,0.01857129112,
445,0.01786758564,445,0.007087001111,445,0.01537053473,445,0.02075938322,
444,0.01765670627,444,0.007254323922,444,0.01558186207,444,0.02288760245,
443,0.01742011495,443,0.007377449423,443,0.01585434191,443,0.02502877079,
442,0.01724344306,442,0.007601834368,442,0.01610329747,442,0.02734964713,
441,0.01711382717,441,0.00774216,441,0.0162851233,441,0.02962301858,
440,0.01691257209,440,0.007964281365,440,0.01646845043,440,0.0318582654,
439,0.01674065366,439,0.00817543827,439,0.01677845418,439,0.03414920717,
438,0.01653042808,438,0.008335079998,438,0.016999593,438,0.03644292057,
437,0.01635167189,437,0.00848174002,437,0.01717048325,437,0.03864855319,
436,0.01618029736,436,0.008744728751,436,0.01739004441,436,0.04080319405,
435,0.01604825817,435,0.008899771608,435,0.01762847975,435,0.0430534035,
434,0.01590055041,434,0.009163118899,434,0.01786780171,434,0.045273792,
433,0.01567358337,433,0.009325399064,433,0.01799648255,433,0.04735547304,
432,0.01549203973,432,0.009541584179,432,0.0182180535,432,0.04945742339,
431,0.01533902436,431,0.00978562329,431,0.01833260804,431,0.05158239231,
430,0.01516035479,430,0.0100009786,430,0.01847469062,430,0.05371362343,
429,0.01497985702,429,0.01020793337,429,0.01853501052,429,0.05582671985,
428,0.01470749732,428,0.01043482032,428,0.01863643527,428,0.05786182731,
427,0.01455887966,427,0.01062924787,427,0.01868485846,427,0.05997661874,
426,0.01437809691,426,0.01089239959,426,0.01872469485,426,0.06218616664,
425,0.01411303971,425,0.0111947814,425,0.0187645331,425,0.06443505734,
424,0.01381366979,424,0.0114479633,424,0.01880688965,424,0.06670416147,
423,0.01354380231,423,0.01167890243,423,0.01874618046,423,0.06901165098,
422,0.01330535766,422,0.01197113562,422,0.01874928921,422,0.0712235719,
421,0.01292621251,421,0.01222799253,421,0.01861781813,421,0.07356059551,
420,0.01271444,420,0.01260612812,420,0.01868072338,420,0.07594038546,
419,0.01231317502,419,0.01281251479,419,0.0185198281,419,0.07813829184,
418,0.01201216877,418,0.01303351112,418,0.01841753908,418,0.08033735305,
417,0.01166768093,417,0.0132449856,417,0.01841397397,417,0.08252944052,
416,0.01138141844,416,0.01372763235,416,0.01833992638,416,0.08471626788,
415,0.01104613952,415,0.01401659567,415,0.01825803518,415,0.08679451793,
414,0.01059158146,414,0.01419647876,414,0.01817678101,414,0.08866503835,
413,0.01028861199,413,0.01454688795,413,0.01806871779,413,0.09043349326,
412,0.0099354228,412,0.01494877692,412,0.01799739897,412,0.0920618996,
411,0.009566564113,411,0.01529920287,411,0.01788123325,411,0.0935337171,
410,0.009209071286,410,0.01566934213,410,0.01782699302,410,0.09497968107,
409,0.008843733929,409,0.01600399427,409,0.01769294217,409,0.09608618915,
408,0.008563577197,408,0.01636597142,408,0.01757437736,408,0.0971467644,
407,0.008210047148,407,0.01670465805,407,0.01741760969,407,0.09806268662,
406,0.007891256362,406,0.01708652452,406,0.01719727926,406,0.09879041463,
405,0.007619405631,405,0.01755020022,405,0.01703273319,405,0.09951911122,
404,0.007326531224,404,0.0178778898,404,0.0168405287,404,0.1000998393,
403,0.007035932969,403,0.01830196194,403,0.01653322391,403,0.1005803123,
402,0.006751864683,402,0.01873723418,402,0.0162628442,402,0.1009739041,
401,0.006451640278,401,0.01912543736,401,0.0160231702,401,0.1013280675,
400,0.006268736906,400,0.01960321143,400,0.01582905091,400,0.1017669961,
399,0.006057954393,399,0.02006635815,399,0.01543444768,399,0.1021079943,
398,0.0057797716,398,0.0205378402,398,0.01518549956,398,0.1023969129,
397,0.005563746206,397,0.02100081556,397,0.01489548944,397,0.1027041376,
396,0.005502553657,396,0.02156884596,396,0.01460567396,396,0.1029321626,
395,0.005201959517,395,0.02203450166,395,0.01425165962,395,0.1031279787,
394,0.005116431974,394,0.02253749035,394,0.0139848087,394,0.1033679247,
393,0.005032413639,393,0.0230919458,393,0.01359468047,393,0.1035404131,
392,0.005022567231,392,0.02369555086,392,0.0134089319,392,0.1036142781,
391,0.004927335307,391,0.02425137907,391,0.01308086142,391,0.1037816033,
390,0.004966347478,390,0.02487992495,390,0.01288746577,390,0.1038566977,
389,0.004953020252,389,0.02541506663,389,0.01248433534,389,0.1039097682,
388,0.005036656279,388,0.02607550845,388,0.01224505901,388,0.1039924771,
387,0.005156010855,387,0.02666587941,387,0.01200642064,387,0.1041709706,
386,0.005299295764,386,0.02742188424,386,0.01177857909,386,0.1042684093,
385,0.005461265333,385,0.02801353671,385,0.01145325229,385,0.1044619977,
384,0.005770616699,384,0.0287661124,384,0.01128486171,384,0.1046249047,
383,0.00601477595,383,0.02943103574,383,0.01090219431,383,0.1050379723,
382,0.006322473288,382,0.03029777855,382,0.01071016397,382,0.1054825857,
381,0.006770768669,381,0.03113085032,381,0.01045643073,381,0.1061450243,
380,0.007162970025,380,0.03183297068,380,0.0101365177,380,0.1067963913,
379,0.007489021868,379,0.03258036822,379,0.009760842659,379,0.107459344,
378,0.008070756681,378,0.03347338736,378,0.009499963373,378,0.1084473357,
377,0.008588131517,377,0.03428868577,377,0.0092433393,377,0.1093085408,
376,0.009192042984,376,0.03520684317,376,0.008911899291,376,0.1105238572,
375,0.009958810173,375,0.0361693427,375,0.008685595356,375,0.1117270142,
374,0.01068222616,374,0.03705413267,374,0.00853060279,374,0.1130876169,
373,0.01148355193,373,0.0379047133,373,0.008215481415,373,0.1144348383,
372,0.01247684937,372,0.03904594108,372,0.00808536727,372,0.1157419458,
371,0.01348051429,371,0.03999014571,371,0.007873463444,371,0.1170519888,
370,0.01444478054,370,0.04089197889,370,0.007632024586,370,0.1183190122,
369,0.01558398176,369,0.04183935374,369,0.007428478915,369,0.1194619834,
368,0.01678660698,368,0.04290876538,368,0.007198367268,368,0.1203810945,
367,0.01805589907,367,0.04400470853,367,0.007059032563,367,0.121026881,
366,0.01922161691,366,0.04505047202,366,0.0068078693,366,0.1213728338,
365,0.02062029764,365,0.04610195011,365,0.006669763941,365,0.1212189198,
364,0.02211985923,364,0.04737363383,364,0.006695183925,364,0.1208636835,
363,0.02351305634,363,0.04846302792,363,0.006448329892,363,0.1198731065,
362,0.0248435773,362,0.04961914569,362,0.006401250605,362,0.1183445752,
361,0.02600591443,361,0.05062861368,361,0.006219707895,361,0.1163164079,
360,0.0273559615,360,0.05202235281,360,0.006071525626,360,0.1138147488,
359,0.02836461179,359,0.05310538039,359,0.006059424486,359,0.1109776348,
358,0.02927399985,358,0.05439398065,358,0.005925492849,358,0.1077036187,
357,0.03004662879,357,0.05554489419,357,0.005724712741,357,0.1042393818,
356,0.03073335439,356,0.05689346418,356,0.005786356051,356,0.1009076387,
355,0.03117654473,355,0.05810719356,355,0.005720384885,355,0.09715314209,
354,0.03121462092,354,0.05930814892,354,0.005601058248,354,0.0936184302,
353,0.03137764707,353,0.06068811938,353,0.00554290181,353,0.09024810046,
352,0.0312625207,352,0.06208545342,352,0.005522268359,352,0.08703543991,
351,0.03123389743,351,0.06348732114,351,0.005512069911,351,0.08386223018,
350,0.03087238222,350,0.06481658667,350,0.005433375016,350,0.08079085499,
349,0.02815708145,349,0.06367003173,349,0.00552992383,349,0.07662758976,
348,0.0313933976,348,0.06829808652,348,0.006539165508,348,0.07367485762,
347,0.02920048684,347,0.06704005599,347,0.00494987797,347,0.07043262571,
346,0.02957294323,346,0.06978970021,346,0.006145637017,346,0.06810363382,
345,0.02992627956,345,0.07170043886,345,0.00578884827,345,0.06503870338,
344,0.02910741605,344,0.07185939699,344,0.005279066972,344,0.06171908602,
343,0.02964266762,343,0.074810341,343,0.005583778489,343,0.05900152028,
342,0.03007706068,342,0.0760666877,342,0.005510969087,342,0.0556307435,
341,0.02998238616,341,0.07753950357,341,0.004996459465,341,0.05273791403,
340,0.03144922107,340,0.07971017808,340,0.005264053121,340,0.05004983023,
339,0.03197388351,339,0.08134150505,339,0.00511250319,339,0.04732678086,
338,0.03347101063,338,0.08298624307,338,0.005068187602,338,0.04499643296,
337,0.03481841832,337,0.08505278081,337,0.005091052037,337,0.04281191155,
336,0.03667202592,336,0.08704290539,336,0.005086128134,336,0.04118460044,
335,0.03856410086,335,0.08869942278,335,0.005103519186,335,0.03926254064,
334,0.04065085948,334,0.09070850164,334,0.004572513979,334,0.03805891424,
333,0.04341799766,333,0.09222489595,333,0.004762816709,333,0.03704006597,
332,0.04661376029,332,0.09461356699,332,0.004655736499,332,0.03717762977,
331,0.04986689612,331,0.09626566619,331,0.004827753175,331,0.03698337823,
330,0.0533743836,330,0.09824411571,330,0.004288300406,330,0.03746595234,
329,0.05743328854,329,0.1004137248,329,0.004474713001,329,0.03853369132,
328,0.06151017174,328,0.1025573164,328,0.004301162902,328,0.03976470605,
327,0.06612047553,327,0.1041998267,327,0.00441594841,327,0.04124653712,
326,0.07074505836,326,0.106233418,326,0.003845457686,326,0.04273384437,
325,0.0758690089,325,0.1080501676,325,0.003962604329,325,0.04452406242,
324,0.08105956763,324,0.1104487777,324,0.00421019271,324,0.04636881128,
323,0.08578974009,323,0.1121874526,323,0.004125487525,323,0.0476554893,
322,0.09099961072,322,0.1147735491,322,0.004215315916,322,0.04900597036,
321,0.09540121257,321,0.1164459214,321,0.003635351313,321,0.04915343598,
320,0.1000216156,320,0.1185947433,320,0.00371492235,320,0.04938044399,
319,0.1039460674,319,0.1205198839,319,0.00348888291,319,0.04910758138,
318,0.1072714403,318,0.122434482,318,0.003346246202,318,0.04829106107,
317,0.1101514399,317,0.1246940941,317,0.003102408955,317,0.04737776145,
316,0.1122763082,316,0.1267596781,316,0.003206472844,316,0.04611049965,
315,0.1135748103,315,0.1289318502,315,0.003103191033,315,0.04492201656,
314,0.1139741391,314,0.1311368495,314,0.00343776634,314,0.04363976419,
313,0.1137134656,313,0.1330433339,313,0.00286550913,313,0.04232747108,
312,0.112843588,312,0.1349379569,312,0.002782290103,312,0.04089945927,
311,0.1116866767,311,0.1377050281,311,0.002639989369,311,0.04021440074,
310,0.1100943014,310,0.139597103,310,0.002777053509,310,0.03893658146,
309,0.108327724,309,0.1422931701,309,0.002766085789,309,0.03790516779,
308,0.1065011844,308,0.1442984492,308,0.002715158276,308,0.03678825498,
307,0.1046475694,307,0.1469163895,307,0.00272213947,307,0.03543900326,
306,0.1029898822,306,0.1493532956,306,0.002406205051,306,0.03386976197,
305,0.1014965773,305,0.152122885,305,0.002478443785,305,0.03245130926,
304,0.09998860955,304,0.1549236029,304,0.002362321131,304,0.03083950281,
303,0.09901737422,303,0.1580952108,303,0.002666060114,303,0.02934340015,
302,0.09748249501,302,0.1614071131,302,0.002708021319,302,0.02753569372,
301,0.09638121724,301,0.16458489,301,0.00270627602,301,0.02549332194,
300,0.09537219256,300,0.1686098427,300,0.003019665601,300,0.02403371222,
299,0.09434118867,299,0.1722373515,299,0.003092762548,299,0.02192386799,
298,0.09369916469,298,0.1770577282,298,0.003155259183,298,0.02071295306,
297,0.09335309267,297,0.1817372143,297,0.003246243345,297,0.01915703528,
296,0.09309054911,296,0.1873846501,296,0.003748107236,296,0.01804505102,
295,0.09302326292,295,0.1931506246,295,0.004103562329,295,0.01681257226,
294,0.09346912801,294,0.1996670961,294,0.004394479562,294,0.0158295352,
293,0.09394630045,293,0.2065182477,293,0.004844610114,293,0.01472661644,
292,0.09523849934,292,0.2138464004,292,0.00520871859,292,0.01421282161,
291,0.09654720128,291,0.2208451331,291,0.005726443604,291,0.01287522633,
290,0.09888044745,290,0.2282536626,290,0.006222806871,290,0.01265646983,
289,0.101136297,289,0.2346618176,289,0.006664375309,289,0.01159230247,
288,0.1044584736,288,0.2408450991,288,0.007493841462,288,0.01116229687,
287,0.1082964987,287,0.2459005564,287,0.008093779907,287,0.01043529715,
286,0.1125085205,286,0.2502354085,286,0.008690850809,286,0.009771671146,
285,0.1174914688,285,0.2537905872,285,0.009592445567,285,0.009304770268,
284,0.1229205281,284,0.2562465072,284,0.0101829432,284,0.008509510197,
283,0.1292075068,283,0.2590548694,283,0.01152616087,283,0.008736118674,
282,0.1356990635,282,0.2603351772,282,0.01277639065,282,0.007880818099,
281,0.1430171579,281,0.2617782652,281,0.01439605094,281,0.00815093331,
280,0.151044324,280,0.2621135414,280,0.01613070071,280,0.00773475552,
279,0.1597295851,279,0.2624853253,279,0.01802759245,279,0.007733095437,
278,0.1693416834,278,0.2617405951,278,0.02047341689,278,0.007639954332,
277,0.1797405779,277,0.2610744238,277,0.02311971039,277,0.007965731435,
276,0.1907319278,276,0.2594603598,276,0.02629090101,276,0.007838644087,
275,0.203216821,275,0.2579825819,275,0.02994921617,275,0.008292096667,
274,0.2164669186,274,0.2564636469,274,0.03432602808,274,0.008396091871,
273,0.2304982394,273,0.2546866238,273,0.03861213848,273,0.008552568033,
272,0.2449507415,272,0.2532667816,272,0.04314047843,272,0.008899111301,
271,0.2602740824,271,0.2521855235,271,0.04821394011,271,0.01010024361,
270,0.274639219,270,0.2508572638,270,0.05294062942,270,0.01101637539,
269,0.2886680961,269,0.2504581213,269,0.05829517171,269,0.01308851782,
268,0.3000262678,268,0.2498206496,268,0.06298409402,268,0.01554792188,
267,0.3099893928,267,0.2505595684,267,0.06864336878,267,0.01956126466,
266,0.3171910048,266,0.2514841259,266,0.07354590297,266,0.02474661171,
265,0.3223496079,265,0.2528737485,265,0.07850814611,265,0.03204421699,
264,0.3254771531,264,0.2551461458,264,0.08364826441,264,0.04298809543,
263,0.3270386755,263,0.2569316626,263,0.08799251169,263,0.05738696083,
262,0.3280859292,262,0.2601558864,262,0.09317346662,262,0.07843796164,
261,0.3281493783,261,0.2629597187,261,0.09741517156,261,0.1044581756,
260,0.3279534876,260,0.2672234178,260,0.1022012308,260,0.1375823766,
259,0.3274770677,259,0.2714972794,259,0.1065580845,259,0.1767527759,
258,0.327018708,258,0.2768485844,258,0.1108102873,258,0.2192098349,
257,0.3256993294,257,0.2819592059,257,0.1147351488,257,0.2556849122,
256,0.3248309493,256,0.2882308364,256,0.1184789389,256,0.2764130831,
255,0.3241151869,255,0.2944986224,255,0.1216662675,255,0.2793002725,
254,0.3239716291,254,0.3013503253,254,0.1246618107,254,0.2759346664,
253,0.3254286051,253,0.3095881939,253,0.1274682432,253,0.2748217583,
252,0.3274704516,252,0.3180021048,252,0.1292472035,252,0.2766224444,
251,0.3312751353,251,0.3276954591,251,0.1308110952,251,0.2812536657,
250,0.3363864422,250,0.3379332125,250,0.131691888,250,0.2866838574,
249,0.3422725499,249,0.3493007421,249,0.1322508901,249,0.2910515964,
248,0.3487091064,248,0.361576885,248,0.1319636852,248,0.2894904315,
247,0.3558201492,247,0.3749715686,247,0.1312299967,247,0.2813101709,
246,0.3632207811,246,0.3892403245,246,0.1299936175,246,0.2680913806,
245,0.371419549,245,0.4048519731,245,0.1284325868,245,0.2532658577,
244,0.3796442747,244,0.420401603,244,0.1263075024,244,0.2387092412,
243,0.3884055018,243,0.4371694326,243,0.1238097847,243,0.226283133,
242,0.3970727921,242,0.4531802535,242,0.1212448925,242,0.215633288,
241,0.4062722623,241,0.4702565372,241,0.1185292378,241,0.2074472159,
240,0.4150555134,240,0.4872539043,240,0.1157794893,240,0.1994463652,
239,0.4232102633,239,0.5041793585,239,0.1127376929,239,0.1919086128,
238,0.4311194718,238,0.5213161707,238,0.1099888161,238,0.1838261485,
237,0.4390983582,237,0.538736701,237,0.1078745872,237,0.1772953719,
236,0.4476608932,236,0.5562750697,236,0.1065241396,236,0.1720144153,
235,0.4580060542,235,0.5745361447,235,0.1062134132,235,0.1698070765,
234,0.4705123901,234,0.5935310721,234,0.1073900238,234,0.1707996279,
233,0.4850369394,233,0.613738656,233,0.1101258919,233,0.1752640903,
232,0.5013574362,232,0.6347760558,232,0.1138771251,232,0.1822617352,
231,0.5191821456,231,0.6560332775,231,0.1185045466,231,0.190617606,
230,0.5371798277,230,0.6772749424,230,0.1235211194,230,0.199116677,
229,0.5552837253,229,0.6975221634,229,0.1287792623,229,0.2073772699,
228,0.5726573467,228,0.7172545195,228,0.134073332,228,0.2150929421,
227,0.5899251699,227,0.7373739481,227,0.1397017986,227,0.222147122,
226,0.6065843105,226,0.7577896118,226,0.14610897,226,0.2298496962,
225,0.6224882603,225,0.7781839967,225,0.1524402499,225,0.2365305573,
224,0.6367602348,224,0.7988530993,224,0.1586223245,224,0.2429038733,
223,0.6503434777,223,0.8193383813,223,0.1644272357,223,0.2481272519,
222,0.6619276404,222,0.8408229351,222,0.1699217856,222,0.2533818185,
221,0.672221303,221,0.8627711535,221,0.1757749021,221,0.2579477429,
220,0.6814900637,220,0.8861968517,220,0.1817876399,220,0.2634379268,
219,0.6895922422,219,0.9119814038,219,0.1892899126,219,0.2681723833,
218,0.6963571906,218,0.939822197,218,0.1981765032,218,0.2731059492,
217,0.7030113339,217,0.9710244536,217,0.2104448825,217,0.2776342928,
216,0.7091435194,216,1.004996419,216,0.2260893881,216,0.282479167,
215,0.7153556943,215,1.042392969,215,0.2458640337,215,0.2880417705,
214,0.7212433815,214,1.082857728,214,0.2685415149,214,0.2949125171,
213,0.7254446745,213,1.12749064,213,0.2920695543,213,0.304703176,
212,0.7274750471,212,1.173317432,212,0.3117348552,212,0.3181439638,
211,0.7262412906,211,1.221805334,211,0.3258529603,211,0.3359198868,
210,0.720736444,210,1.269279122,210,0.3324671388,210,0.3576713502,
209,0.7113698721,209,1.315608621,209,0.3332399726,209,0.3848631084,
208,0.6990661621,208,1.358277082,208,0.3289829195,208,0.4159611464,
207,0.6845488548,207,1.397604585,207,0.3211228549,207,0.4516820014,
206,0.667683959,206,1.429699659,206,0.3103612959,206,0.4882903099,
205,0.6493483782,205,1.455323458,205,0.2973997295,205,0.5238652825,
204,0.6304258704,204,1.472530246,204,0.282564342,204,0.5524913669,
203,0.6114598513,203,1.482902765,203,0.2674770653,203,0.5728340745,
202,0.5943520665,202,1.483661056,202,0.2532125413,202,0.5840952396,
201,0.578455627,201,1.475285411,201,0.2402198166,201,0.5911334157,
200,0.5652153492,200,1.457761168,200,0.2287062407,200,0.596506536,

